711615933,Blue,245,0,98,5/3/2023,Week-10,Q1,2023,28170,1859,1013,28,0.066,Swipe ,Bills,283.64,0
711619608,Blue,480,0,102,5/3/2023,Week-10,Q1,2023,21630,0,4584,84,0,Chip ,Food,1100.16,0
711622683,Blue,325,1,69,5/3/2023,Week-10,Q1,2023,7712,1387,1597,39,0.18,Swipe ,Bills,415.22,0
711625683,Blue,495,1,95,5/3/2023,Week-10,Q1,2023,3104,862,2781,74,0.278,Swipe ,Entertainment,444.96,0
711626658,Blue,125,0,70,5/3/2023,Week-10,Q1,2023,1930,0,1971,45,0,Chip ,Fuel,315.36,0
711627558,Blue,150,1,67,5/3/2023,Week-10,Q1,2023,1625,912,3968,73,0.561,Chip ,Bills,1031.68,0
711628458,Blue,480,1,128,5/3/2023,Week-10,Q1,2023,8829,901,1902,45,0.102,Swipe ,Bills,266.28,0
711629733,Blue,410,1,82,5/3/2023,Week-10,Q1,2023,5371,1499,3282,66,0.279,Chip ,Food,754.86,0
711631158,Blue,395,1,87,5/3/2023,Week-10,Q1,2023,1438.3,869,4664,77,0.604,Swipe ,Bills,326.48,0
711634008,Blue,250,1,103,5/3/2023,Week-10,Q1,2023,5821,0,4591,70,0,Chip ,Entertainment,459.1,0
711635358,Blue,385,1,43,5/3/2023,Week-10,Q1,2023,7291,2517,2198,56,0.345,Swipe ,Entertainment,483.56,0
711636558,Blue,100,0,96,5/3/2023,Week-10,Q1,2023,2711,2073,1567,42,0.765,Swipe ,Travel,156.7,0
711637458,Blue,400,1,122,5/3/2023,Week-10,Q1,2023,2228,0,2523,45,0,Swipe ,Entertainment,504.6,0
711638658,Blue,245,1,153,5/3/2023,Week-10,Q1,2023,8650,1929,2878,63,0.223,Swipe ,Entertainment,546.82,0
711639708,Blue,225,1,101,5/3/2023,Week-10,Q1,2023,1438.3,0,1794,45,0,Swipe ,Grocery,287.04,0
711642108,Blue,300,1,123,5/3/2023,Week-10,Q1,2023,4016,917,2572,35,0.228,Swipe ,Fuel,720.16,0
711643458,Blue,455,0,80,5/3/2023,Week-10,Q1,2023,1438.3,0,1439,41,0,Swipe ,Bills,359.75,0
711644508,Blue,270,1,70,5/3/2023,Week-10,Q1,2023,12182,1136,2295,63,0.093,Online ,Bills,573.75,0
711646908,Blue,365,0,103,5/3/2023,Week-10,Q1,2023,7821,2517,2010,43,0.322,Chip ,Grocery,140.7,0
711647808,Blue,345,1,93,5/3/2023,Week-10,Q1,2023,2069,1028,4414,82,0.497,Swipe ,Bills,1280.06,0
711648708,Blue,285,1,111,5/3/2023,Week-10,Q1,2023,25666,756,4088,84,0.029,Swipe ,Travel,490.56,0
711649908,Blue,475,0,101,5/3/2023,Week-10,Q1,2023,1438.3,1055,4208,67,0.734,Chip ,Bills,1094.08,0
711654558,Blue,280,1,109,5/3/2023,Week-10,Q1,2023,2179,1632,4025,69,0.749,Chip ,Bills,805,0
711655683,Silver,345,1,119,5/3/2023,Week-10,Q1,2023,25991,0,2996,62,0,Chip ,Food,719.04,0
711657783,Blue,225,1,74,5/3/2023,Week-10,Q1,2023,1438.3,0,4617,67,0,Chip ,Bills,554.04,0
711658758,Blue,95,1,82,5/3/2023,Week-10,Q1,2023,2069,1101,7307,82,0.532,Swipe ,Food,1972.89,0
711659958,Blue,200,1,109,5/3/2023,Week-10,Q1,2023,2692,1869,1594,36,0.694,Swipe ,Entertainment,127.52,0
711663858,Gold,190,1,89,5/3/2023,Week-10,Q1,2023,20030,1204,15862,127,0.06,Chip ,Travel,4124.12,0
711666708,Blue,175,1,85,5/3/2023,Week-10,Q1,2023,2233,1790,2888,50,0.802,Online ,Fuel,808.64,0
711668283,Blue,290,1,75,5/3/2023,Week-10,Q1,2023,30948,2404,1511,35,0.078,Swipe ,Fuel,226.65,0
711669258,Blue,175,1,133,5/3/2023,Week-10,Q1,2023,3187,986,2381,47,0.309,Swipe ,Grocery,261.91,0
711670308,Blue,300,1,98,5/3/2023,Week-10,Q1,2023,6006,1576,3199,65,0.262,Swipe ,Grocery,319.9,0
711671058,Blue,220,1,71,5/3/2023,Week-10,Q1,2023,1438.3,0,2171,38,0,Online ,Entertainment,607.88,0
711673983,Blue,285,1,106,5/3/2023,Week-10,Q1,2023,18721,1568,4537,81,0.084,Chip ,Travel,544.44,0
711675108,Blue,175,0,100,5/3/2023,Week-10,Q1,2023,4075,2189,3956,71,0.537,Chip ,Entertainment,830.76,0
711676008,Blue,200,1,102,5/3/2023,Week-10,Q1,2023,2019,991,3603,59,0.491,Swipe ,Bills,900.75,0
711676908,Blue,250,0,97,5/3/2023,Week-10,Q1,2023,12605,1449,1870,56,0.115,Swipe ,Fuel,467.5,0
711679533,Blue,455,1,63,5/3/2023,Week-10,Q1,2023,5569,968,2600,60,0.174,Swipe ,Grocery,338,0
711683358,Blue,490,0,87,5/3/2023,Week-10,Q1,2023,3313,0,2135,44,0,Swipe ,Bills,128.1,0
711684408,Blue,290,1,127,5/3/2023,Week-10,Q1,2023,4935,1574,8527,84,0.319,Chip ,Entertainment,2131.75,0
711685758,Blue,125,1,109,5/3/2023,Week-10,Q1,2023,3334,1151,4791,101,0.345,Swipe ,Bills,1197.75,0
711686658,Silver,455,1,76,5/3/2023,Week-10,Q1,2023,34516,1417,16579,109,0.041,Chip ,Grocery,4144.75,0
711688158,Blue,200,1,88,5/3/2023,Week-10,Q1,2023,11760,2306,1498,49,0.196,Swipe ,Bills,344.54,0
711688983,Blue,125,1,97,5/3/2023,Week-10,Q1,2023,21382,1692,3060,66,0.079,Chip ,Grocery,795.6,0
711691608,Blue,425,1,136,5/3/2023,Week-10,Q1,2023,2881,2450,2450,49,0.85,Swipe ,Food,686,0
711692508,Blue,190,1,138,5/3/2023,Week-10,Q1,2023,1438.3,0,1154,22,0,Swipe ,Entertainment,230.8,0
711694083,Blue,375,0,165,5/3/2023,Week-10,Q1,2023,3030,1251,4724,71,0.413,Swipe ,Food,377.92,0
711697158,Blue,350,0,94,5/3/2023,Week-10,Q1,2023,1976,1311,1498,43,0.663,Swipe ,Bills,359.52,0
711699183,Blue,300,1,85,5/3/2023,Week-10,Q1,2023,7261,1079,3723,58,0.149,Swipe ,Fuel,595.68,0
711700158,Blue,100,0,79,5/3/2023,Week-10,Q1,2023,1580,620,4384,70,0.392,Chip ,Entertainment,394.56,0
711701058,Silver,125,0,104,5/3/2023,Week-10,Q1,2023,10973,1466,4892,94,0.134,Online ,Food,929.48,0
711701958,Blue,380,1,115,5/3/2023,Week-10,Q1,2023,11367,1999,4175,63,0.176,Swipe ,Fuel,584.5,0
711706458,Blue,400,1,77,5/3/2023,Week-10,Q1,2023,24134,1290,13311,110,0.053,Swipe ,Grocery,2928.42,1
711708408,Blue,150,1,97,5/3/2023,Week-10,Q1,2023,4798,0,3967,72,0,Swipe ,Entertainment,753.73,1
711709683,Blue,225,1,72,5/3/2023,Week-10,Q1,2023,3506,1405,1999,48,0.401,Online ,Bills,479.76,1
711711483,Blue,175,1,129,5/3/2023,Week-10,Q1,2023,2800,2448,1433,40,0.874,Swipe ,Entertainment,157.63,1
711712983,Blue,175,0,108,5/3/2023,Week-10,Q1,2023,15982,0,4503,80,0,Chip ,Fuel,900.6,1
711716133,Blue,465,1,73,5/3/2023,Week-10,Q1,2023,1585,1381,2360,40,0.871,Swipe ,Bills,212.4,1
711717258,Blue,325,0,110,5/3/2023,Week-10,Q1,2023,4036,1329,5315,82,0.329,Swipe ,Entertainment,1435.05,1
711720408,Platinum,125,0,120,5/3/2023,Week-10,Q1,2023,9070,1273,15211,129,0.14,Chip ,Food,1521.1,0
711721458,Blue,225,1,84,5/3/2023,Week-10,Q1,2023,1438.3,0,2329,43,0,Chip ,Grocery,675.41,0
711722808,Blue,100,1,95,5/3/2023,Week-10,Q1,2023,1483,0,2520,40,0,Swipe ,Bills,327.6,0
711724083,Blue,125,0,95,5/3/2023,Week-10,Q1,2023,1835,1647,1903,44,0.898,Swipe ,Grocery,551.87,0
711727083,Blue,175,1,50,5/3/2023,Week-10,Q1,2023,2833,1622,14341,101,0.573,Swipe ,Food,3585.25,0
711728208,Blue,405,0,99,5/3/2023,Week-10,Q1,2023,34516,0,4143,68,0,Swipe ,Fuel,1035.75,0
711733308,Blue,220,0,78,5/3/2023,Week-10,Q1,2023,1839,0,4930,91,0,Swipe ,Food,1232.5,0
711734508,Blue,250,1,96,5/3/2023,Week-10,Q1,2023,9959,1209,1584,28,0.121,Swipe ,Bills,126.72,0
711736083,Blue,425,1,91,5/3/2023,Week-10,Q1,2023,6769,274,4885,54,0.04,Swipe ,Entertainment,683.9,0
711738333,Blue,455,0,85,5/3/2023,Week-10,Q1,2023,7567,1776,2361,45,0.235,Swipe ,Fuel,188.88,0
711740508,Blue,250,1,88,5/3/2023,Week-10,Q1,2023,2661,1575,4615,82,0.592,Chip ,Bills,323.05,0
711741708,Blue,335,1,121,5/3/2023,Week-10,Q1,2023,7591,0,2302,42,0,Chip ,Fuel,483.42,0
711742758,Blue,295,1,87,5/3/2023,Week-10,Q1,2023,11508,0,5242,74,0,Swipe ,Food,471.78,0
711743883,Blue,280,1,165,5/3/2023,Week-10,Q1,2023,4026,0,1237,32,0,Swipe ,Travel,123.7,0
711745233,Blue,395,1,97,5/3/2023,Week-10,Q1,2023,13894,0,9351,69,0,Chip ,Travel,748.08,0
711746133,Blue,385,0,145,5/3/2023,Week-10,Q1,2023,32563,0,9220,81,0,Chip ,Food,829.8,0
711748983,Blue,190,1,66,5/3/2023,Week-10,Q1,2023,7906,1631,1946,45,0.206,Swipe ,Bills,214.06,0
711750183,Gold,245,1,118,5/3/2023,Week-10,Q1,2023,15987,1345,3640,56,0.084,Swipe ,Entertainment,618.8,0
711751533,Blue,465,1,88,5/3/2023,Week-10,Q1,2023,2447,1973,4784,75,0.806,Online ,Bills,287.04,0
711757383,Blue,245,0,89,5/3/2023,Week-10,Q1,2023,2240,0,1905,39,0,Swipe ,Bills,533.4,0
711762408,Blue,300,0,72,5/3/2023,Week-10,Q1,2023,2243,0,4023,63,0,Swipe ,Fuel,522.99,0
711764733,Silver,480,0,91,5/3/2023,Week-10,Q1,2023,19704,0,7766,81,0,Swipe ,Grocery,1320.22,0
711765708,Blue,225,1,91,5/3/2023,Week-10,Q1,2023,6690,1912,3875,60,0.286,Swipe ,Food,581.25,0
711766758,Blue,125,0,86,5/3/2023,Week-10,Q1,2023,1531,987,4373,67,0.645,Swipe ,Entertainment,262.38,0
711768858,Blue,430,0,97,5/3/2023,Week-10,Q1,2023,6514,2258,1383,20,0.347,Swipe ,Bills,318.09,0
711772008,Blue,245,0,119,5/3/2023,Week-10,Q1,2023,1890,666,1483,36,0.352,Swipe ,Entertainment,237.28,0
711772983,Blue,320,1,105,5/3/2023,Week-10,Q1,2023,1849,1293,4678,71,0.699,Swipe ,Bills,1029.16,0
711775383,Blue,375,1,52,5/3/2023,Week-10,Q1,2023,2466,0,4059,66,0,Swipe ,Entertainment,690.03,0
711776433,Blue,350,0,74,5/3/2023,Week-10,Q1,2023,23622,1153,2574,65,0.049,Swipe ,Entertainment,180.18,0
711777633,Blue,455,1,111,5/3/2023,Week-10,Q1,2023,5784,0,4173,80,0,Swipe ,Entertainment,1168.44,0
711780108,Blue,480,1,109,5/3/2023,Week-10,Q1,2023,4120,1578,4792,81,0.383,Online ,Bills,575.04,0
711781233,Blue,150,1,67,5/3/2023,Week-10,Q1,2023,1882,0,5221,87,0,Chip ,Bills,522.1,0
711782733,Blue,410,1,72,5/3/2023,Week-10,Q1,2023,3097,827,1390,24,0.267,Swipe ,Bills,361.4,0
711783483,Blue,150,1,149,5/3/2023,Week-10,Q1,2023,5162,984,3562,72,0.191,Swipe ,Entertainment,890.5,0
711784908,Blue,365,1,114,5/3/2023,Week-10,Q1,2023,3322,2517,3913,86,0.758,Swipe ,Entertainment,547.82,0
711786108,Blue,340,1,61,5/3/2023,Week-10,Q1,2023,7187,2014,1159,26,0.28,Swipe ,Travel,115.9,0
711787383,Blue,125,0,120,5/3/2023,Week-10,Q1,2023,1960,1428,3782,64,0.729,Swipe ,Fuel,264.74,0
711788583,Gold,95,1,102,5/3/2023,Week-10,Q1,2023,3466,1444,15075,124,0.417,Chip ,Travel,3768.75,0
711790308,Blue,250,1,109,5/3/2023,Week-10,Q1,2023,2223,632,2538,49,0.284,Swipe ,Grocery,532.98,0
711791583,Blue,175,0,56,5/3/2023,Week-10,Q1,2023,2317,0,884,19,0,Swipe ,Grocery,229.84,0
711792783,Blue,125,1,119,5/3/2023,Week-10,Q1,2023,2032,1195,4479,80,0.588,Swipe ,Fuel,1074.96,0
711794358,Blue,110,0,90,5/3/2023,Week-10,Q1,2023,21398,0,3119,53,0,Swipe ,Grocery,374.28,0
711795633,Blue,400,0,83,5/3/2023,Week-10,Q1,2023,3675,0,3798,53,0,Chip ,Fuel,873.54,0
711796683,Blue,490,1,98,5/3/2023,Week-10,Q1,2023,7398,1581,4311,73,0.214,Chip ,Grocery,258.66,0
711799458,Blue,445,0,117,5/3/2023,Week-10,Q1,2023,6507,1452,4544,89,0.223,Chip ,Entertainment,363.52,0
711800658,Blue,150,1,91,5/3/2023,Week-10,Q1,2023,2145,0,2465,42,0,Swipe ,Food,566.95,0
711801933,Blue,290,0,118,5/3/2023,Week-10,Q1,2023,1438.3,0,2092,42,0,Chip ,Fuel,271.96,0
711802758,Blue,175,1,114,5/3/2023,Week-10,Q1,2023,6128,1895,1700,42,0.309,Swipe ,Grocery,391,0
711807333,Blue,320,1,115,5/3/2023,Week-10,Q1,2023,1438.3,0,3948,84,0,Swipe ,Entertainment,1105.44,0
711808383,Blue,460,0,92,5/3/2023,Week-10,Q1,2023,6362,1709,4476,85,0.269,Swipe ,Entertainment,760.92,0
711809283,Blue,150,0,119,5/3/2023,Week-10,Q1,2023,1868,1515,2229,35,0.811,Swipe ,Bills,133.74,0
711813258,Gold,245,0,94,5/3/2023,Week-10,Q1,2023,34516,2022,13633,116,0.059,Swipe ,Food,2317.61,0
711814608,Silver,400,1,135,5/3/2023,Week-10,Q1,2023,19281,1805,15423,110,0.094,Online ,Food,2313.45,0
711816108,Blue,455,1,96,5/3/2023,Week-10,Q1,2023,18563,0,2395,45,0,Swipe ,Entertainment,598.75,0
711817158,Blue,290,1,92,5/3/2023,Week-10,Q1,2023,3143,1075,2510,57,0.342,Swipe ,Bills,351.4,0
711819708,Blue,470,0,89,5/3/2023,Week-10,Q1,2023,4734,2517,2275,55,0.532,Swipe ,Entertainment,136.5,0
711822933,Blue,400,0,117,5/3/2023,Week-10,Q1,2023,2985,1651,14187,103,0.553,Chip ,Food,1418.7,0
711824358,Blue,405,1,151,5/3/2023,Week-10,Q1,2023,3228,0,4524,70,0,Chip ,Grocery,271.44,0
711825558,Blue,190,1,80,5/3/2023,Week-10,Q1,2023,1518,1115,3595,65,0.735,Swipe ,Entertainment,215.7,0
711826983,Blue,150,1,83,5/3/2023,Week-10,Q1,2023,5822,0,3240,38,0,Swipe ,Food,874.8,0
711827958,Blue,245,1,53,5/3/2023,Week-10,Q1,2023,5100,1970,1032,26,0.386,Swipe ,Fuel,278.64,0
711830433,Blue,410,1,105,5/3/2023,Week-10,Q1,2023,7926,1051,7677,87,0.133,Online ,Fuel,460.62,0
711831558,Blue,330,1,88,5/3/2023,Week-10,Q1,2023,7184,1207,3244,58,0.168,Swipe ,Entertainment,940.76,0
711832533,Silver,440,0,50,5/3/2023,Week-10,Q1,2023,34516,1396,3748,62,0.04,Chip ,Bills,824.56,0
711833508,Blue,195,1,99,5/3/2023,Week-10,Q1,2023,1536,0,4643,89,0,Swipe ,Entertainment,417.87,0
711834708,Gold,175,1,93,5/3/2023,Week-10,Q1,2023,4047,1482,16191,102,0.366,Chip ,Food,2752.47,0
711835758,Blue,325,1,80,5/3/2023,Week-10,Q1,2023,34516,2099,1756,35,0.061,Swipe ,Grocery,122.92,0
711836733,Blue,415,1,120,5/3/2023,Week-10,Q1,2023,1438.3,0,1867,45,0,Swipe ,Travel,298.72,0
711838008,Blue,125,0,116,5/3/2023,Week-10,Q1,2023,6407,478,9322,77,0.075,Swipe ,Bills,2610.16,0
711840408,Blue,150,1,83,5/3/2023,Week-10,Q1,2023,2492,1424,1375,30,0.571,Swipe ,Food,110,0
711842508,Blue,455,0,68,5/3/2023,Week-10,Q1,2023,9303,1580,7825,87,0.17,Swipe ,Grocery,469.5,0
711843708,Blue,200,1,86,5/3/2023,Week-10,Q1,2023,2125,0,2860,38,0,Swipe ,Fuel,657.8,0
711844758,Blue,410,1,120,5/3/2023,Week-10,Q1,2023,13551,1294,1388,37,0.095,Swipe ,Bills,305.36,0
711846183,Blue,335,1,118,5/3/2023,Week-10,Q1,2023,2669,0,2271,31,0,Swipe ,Bills,613.17,0
711847833,Blue,340,1,103,5/3/2023,Week-10,Q1,2023,1933,1127,4833,71,0.583,Swipe ,Fuel,869.94,0
711848658,Blue,395,1,84,5/3/2023,Week-10,Q1,2023,2259,1776,1790,31,0.786,Swipe ,Bills,393.8,0
711850533,Blue,420,1,76,5/3/2023,Week-10,Q1,2023,3818,0,4272,71,0,Chip ,Bills,341.76,0
711851583,Blue,335,1,86,5/3/2023,Week-10,Q1,2023,8220,1015,4794,77,0.123,Swipe ,Entertainment,1246.44,0
711852783,Blue,410,0,90,5/3/2023,Week-10,Q1,2023,5746,1572,3446,56,0.274,Swipe ,Bills,482.44,0
711854808,Blue,245,0,86,5/3/2023,Week-10,Q1,2023,34516,0,4734,57,0,Swipe ,Fuel,852.12,0
711856683,Blue,200,0,105,5/3/2023,Week-10,Q1,2023,1590,1273,7352,80,0.801,Swipe ,Entertainment,441.12,0
711857733,Blue,455,0,115,5/3/2023,Week-10,Q1,2023,18584,2517,1330,34,0.135,Swipe ,Bills,359.1,0
711861258,Blue,300,1,81,5/3/2023,Week-10,Q1,2023,4182,0,4046,57,0,Swipe ,Entertainment,1132.88,0
711862533,Blue,460,1,92,5/3/2023,Week-10,Q1,2023,2258,2000,2500,42,0.886,Swipe ,Grocery,500,0
711863433,Blue,290,1,104,5/3/2023,Week-10,Q1,2023,3789,1782,15670,116,0.47,Chip ,Food,4230.9,0
711864783,Blue,435,0,88,5/3/2023,Week-10,Q1,2023,2201,1138,1199,32,0.517,Swipe ,Bills,239.8,0
711866358,Blue,175,0,85,5/3/2023,Week-10,Q1,2023,10136,0,4429,78,0,Swipe ,Entertainment,265.74,0
711870333,Blue,350,1,94,5/3/2023,Week-10,Q1,2023,34516,1597,1628,51,0.046,Swipe ,Bills,293.04,0
711871758,Blue,225,1,101,5/3/2023,Week-10,Q1,2023,2905,2517,2487,39,0.866,Chip ,Grocery,373.05,0
711873033,Blue,440,0,121,5/3/2023,Week-10,Q1,2023,1438.3,0,2549,56,0,Swipe ,Bills,407.84,0
711873858,Blue,350,1,78,5/3/2023,Week-10,Q1,2023,3717,1882,4667,91,0.506,Swipe ,Fuel,1306.76,0
711874833,Blue,200,0,119,5/3/2023,Week-10,Q1,2023,2449,0,5497,88,0,Online ,Entertainment,1099.4,0
711876333,Blue,250,0,58,5/3/2023,Week-10,Q1,2023,7290,2151,1312,29,0.295,Swipe ,Food,91.84,0
711877458,Blue,395,1,78,5/3/2023,Week-10,Q1,2023,1936,0,4072,72,0,Chip ,Food,895.84,0
711878733,Blue,420,1,104,5/3/2023,Week-10,Q1,2023,10264,2073,1685,45,0.202,Swipe ,Entertainment,219.05,0
711879633,Blue,125,0,49,5/3/2023,Week-10,Q1,2023,2766,1985,4480,70,0.718,Chip ,Bills,1254.4,0
711881733,Blue,200,0,79,5/3/2023,Week-10,Q1,2023,1606,0,4548,76,0,Chip ,Bills,1046.04,0
711883833,Blue,100,1,158,5/3/2023,Week-10,Q1,2023,1837,665,4752,88,0.362,Chip ,Entertainment,950.4,0
711885258,Blue,280,1,105,5/3/2023,Week-10,Q1,2023,7711,988,2078,42,0.128,Swipe ,Entertainment,187.02,0
711886383,Blue,300,1,114,5/3/2023,Week-10,Q1,2023,5342,605,2426,46,0.113,Swipe ,Entertainment,460.94,0
711887583,Blue,445,0,133,5/3/2023,Week-10,Q1,2023,5449,1628,836,18,0.299,Online ,Bills,183.92,0
711890808,Blue,200,1,70,5/3/2023,Week-10,Q1,2023,2526,2048,4267,72,0.811,Swipe ,Fuel,1066.75,0
711891933,Blue,295,1,85,5/3/2023,Week-10,Q1,2023,12945,1582,3369,59,0.122,Swipe ,Grocery,370.59,0
711893358,Blue,330,1,95,5/3/2023,Week-10,Q1,2023,2375,1196,4087,66,0.504,Chip ,Entertainment,940.01,0
711900033,Blue,250,1,106,5/3/2023,Week-10,Q1,2023,4661,1734,5242,81,0.372,Swipe ,Grocery,733.88,0
711902058,Blue,245,0,81,5/3/2023,Week-10,Q1,2023,1438.3,0,2492,55,0,Swipe ,Entertainment,523.32,0
711904008,Blue,250,1,162,5/3/2023,Week-10,Q1,2023,5869,0,2203,41,0,Online ,Food,594.81,0
711906033,Blue,150,1,90,5/3/2023,Week-10,Q1,2023,6182,1131,3546,63,0.183,Swipe ,Fuel,815.58,0
711907083,Blue,420,1,86,5/3/2023,Week-10,Q1,2023,14111,1034,2950,64,0.073,Online ,Bills,708,0
711909933,Blue,415,0,114,5/3/2023,Week-10,Q1,2023,1621,618,4815,83,0.381,Swipe ,Bills,337.05,0
711913833,Blue,200,0,40,5/3/2023,Week-10,Q1,2023,8818,1437,1865,31,0.163,Swipe ,Bills,167.85,0
711916533,Blue,100,1,65,5/3/2023,Week-10,Q1,2023,5612,1884,4734,83,0.336,Chip ,Fuel,994.14,0
711918033,Blue,300,1,106,5/3/2023,Week-10,Q1,2023,1468,1074,2050,32,0.732,Chip ,Grocery,328,0
711919608,Blue,125,1,136,5/3/2023,Week-10,Q1,2023,2031,1720,2702,32,0.847,Swipe ,Fuel,324.24,0
711922158,Blue,335,0,119,5/3/2023,Week-10,Q1,2023,1860,0,5109,62,0,Swipe ,Grocery,306.54,1
711925608,Blue,250,1,86,5/3/2023,Week-10,Q1,2023,18274,1623,3886,81,0.089,Chip ,Grocery,738.34,1
711927108,Blue,110,1,66,5/3/2023,Week-10,Q1,2023,9457,350,1196,28,0.037,Swipe ,Bills,107.64,1
711929058,Blue,245,1,105,5/3/2023,Week-10,Q1,2023,25618,1209,2157,49,0.047,Swipe ,Fuel,323.55,1
711934308,Blue,125,0,118,5/3/2023,Week-10,Q1,2023,1705,0,3342,62,0,Swipe ,Food,434.46,1
711935283,Blue,320,1,95,5/3/2023,Week-10,Q1,2023,1438.3,0,1427,36,0,Online ,Entertainment,356.75,1
711937158,Blue,95,1,73,5/3/2023,Week-10,Q1,2023,2501,0,4837,87,0,Chip ,Fuel,870.66,1
711939558,Blue,385,1,73,5/3/2023,Week-10,Q1,2023,1534,0,2596,39,0,Chip ,Entertainment,752.84,0
711942783,Blue,460,1,66,5/3/2023,Week-10,Q1,2023,2354,1909,4048,61,0.811,Online ,Grocery,809.6,0
711944733,Blue,195,0,77,5/3/2023,Week-10,Q1,2023,1457,828,5401,93,0.568,Swipe ,Entertainment,540.1,0
711947358,Blue,485,0,107,5/3/2023,Week-10,Q1,2023,18991,1208,7716,83,0.064,Swipe ,Bills,1003.08,0
711948333,Blue,250,1,104,5/3/2023,Week-10,Q1,2023,9247,710,1190,30,0.077,Swipe ,Bills,249.9,0
711949683,Blue,490,1,121,5/3/2023,Week-10,Q1,2023,4410,2517,1883,44,0.571,Online ,Bills,320.11,0
711953358,Blue,460,1,100,5/3/2023,Week-10,Q1,2023,6205,2264,4605,88,0.365,Swipe ,Food,552.6,0
711954558,Blue,100,1,84,5/3/2023,Week-10,Q1,2023,2636,2357,1333,34,0.894,Swipe ,Fuel,213.28,0
711957708,Blue,245,1,78,5/3/2023,Week-10,Q1,2023,2717,1591,2064,33,0.586,Swipe ,Entertainment,144.48,0
711963183,Blue,335,1,122,5/3/2023,Week-10,Q1,2023,5128,0,7588,98,0,Swipe ,Grocery,607.04,0
711964533,Blue,175,1,86,5/3/2023,Week-10,Q1,2023,6111,2517,4155,68,0.412,Swipe ,Fuel,498.6,0
711967158,Blue,200,1,116,5/3/2023,Week-10,Q1,2023,2211,1370,4359,79,0.62,Chip ,Travel,348.72,0
711968358,Blue,245,0,92,5/3/2023,Week-10,Q1,2023,2638,1423,4153,77,0.539,Swipe ,Food,872.13,0
711970533,Blue,200,0,123,12/3/2023,Week-11,Q1,2023,1491,1349,4365,71,0.905,Chip ,Bills,436.5,0
711977508,Blue,190,1,112,12/3/2023,Week-11,Q1,2023,1440,1211,2141,40,0.841,Chip ,Bills,428.2,0
711978858,Blue,330,1,114,12/3/2023,Week-11,Q1,2023,6834,900,4422,70,0.132,Swipe ,Entertainment,265.32,0
711982383,Blue,390,0,164,12/3/2023,Week-11,Q1,2023,21805,1777,4694,79,0.081,Online ,Grocery,281.64,0
711984633,Blue,150,0,111,12/3/2023,Week-11,Q1,2023,2328,1953,4373,89,0.839,Swipe ,Food,262.38,0
711985833,Blue,250,1,111,12/3/2023,Week-11,Q1,2023,2569,1605,1190,46,0.625,Swipe ,Bills,285.6,0
711989358,Blue,465,1,126,12/3/2023,Week-11,Q1,2023,19595,1187,3811,62,0.061,Swipe ,Entertainment,342.99,0
711990933,Blue,385,0,40,12/3/2023,Week-11,Q1,2023,2295,0,3292,62,0,Swipe ,Bills,823,0
711992133,Blue,125,1,84,12/3/2023,Week-11,Q1,2023,2596,868,4801,72,0.334,Swipe ,Bills,1008.21,0
711993258,Blue,250,0,89,12/3/2023,Week-11,Q1,2023,8264,2057,4240,73,0.249,Chip ,Entertainment,296.8,0
711994458,Blue,345,0,73,12/3/2023,Week-11,Q1,2023,1537,0,4234,75,0,Swipe ,Grocery,508.08,0
711999783,Blue,395,1,114,12/3/2023,Week-11,Q1,2023,4740,1348,1406,23,0.284,Swipe ,Bills,224.96,0
712000758,Silver,465,1,65,12/3/2023,Week-11,Q1,2023,34516,1959,3997,54,0.057,Swipe ,Fuel,959.28,0
712003083,Blue,475,0,78,12/3/2023,Week-11,Q1,2023,34516,2102,1612,33,0.061,Swipe ,Travel,274.04,0
712004208,Blue,250,0,78,12/3/2023,Week-11,Q1,2023,3422,0,1973,59,0,Swipe ,Bills,177.57,0
712005108,Silver,450,1,48,12/3/2023,Week-11,Q1,2023,3156,2155,1376,44,0.683,Swipe ,Grocery,302.72,0
712006308,Blue,100,1,108,12/3/2023,Week-11,Q1,2023,5923,1686,1236,35,0.285,Swipe ,Bills,333.72,0
712009083,Blue,200,0,119,12/3/2023,Week-11,Q1,2023,8290,1030,8980,93,0.124,Online ,Food,1347,0
712010358,Blue,150,1,44,12/3/2023,Week-11,Q1,2023,3999,0,7567,76,0,Swipe ,Food,529.69,0
712011633,Blue,325,0,75,12/3/2023,Week-11,Q1,2023,2797,850,3652,64,0.304,Swipe ,Grocery,1059.08,0
712012758,Blue,325,1,138,12/3/2023,Week-11,Q1,2023,2189,1860,4195,81,0.85,Swipe ,Entertainment,964.85,0
712013808,Blue,435,0,93,12/3/2023,Week-11,Q1,2023,2717,1720,4196,71,0.633,Swipe ,Grocery,755.28,0
712014708,Blue,300,0,98,12/3/2023,Week-11,Q1,2023,2912,1501,4518,90,0.515,Chip ,Fuel,496.98,0
712018233,Blue,200,0,79,12/3/2023,Week-11,Q1,2023,16612,2517,4697,94,0.152,Chip ,Food,1127.28,0
712019883,Blue,435,1,78,12/3/2023,Week-11,Q1,2023,12778,1528,3337,69,0.12,Swipe ,Grocery,333.7,0
712021233,Blue,495,0,118,12/3/2023,Week-11,Q1,2023,23399,0,9356,74,0,Swipe ,Grocery,748.48,0
712022883,Blue,100,1,110,12/3/2023,Week-11,Q1,2023,2204,919,4555,82,0.417,Chip ,Grocery,865.45,0
